longitude,latitude,sq,cluster
139.4331245,35.48412889,1219,4
139.4629564,35.49993071,1237,4
139.4565717,35.33299139,1282,4
139.4351329,35.34432491,1291,4
139.459512,35.45248917,1304,4
139.4022696,35.45778167,1317,4
139.4596456,35.32012883,1329,4
139.3911448,35.35765248,1334,4
139.4371463,35.3396764,1347,4
139.4752256,35.48602055,1354,4
139.4689081,35.51192009,1361,4
139.4779972,35.3227282,1375,4
139.4650873,35.45914136,1377,4
139.4441476,35.39924176,1392,4
139.4851494,35.34158535,1401,4
139.4649253,35.40808002,1421,4
139.4479754,35.49816573,1441,4
139.4755574,35.48902872,1504,4
139.4823875,35.38505424,1505,4
139.4268044,35.33369747,1520,4
139.4823588,35.33419136,1539,4
139.4316465,35.33399414,1547,4
139.4663353,35.45988164,1561,4
139.462815,35.4749906,1578,4
139.3939965,35.49006147,1596,4
139.4658155,35.44072437,1613,4
139.3533988,35.35061652,1621,4
139.4442657,35.51700777,1633,4
139.4482811,35.49426575,1640,4
139.4537366,35.42621172,1667,4
139.4797632,35.35673972,1685,4
139.4200012,35.45179321,1699,4
139.4358132,35.48940871,1746,4
139.2709246,35.3659714,1759,4
139.4021414,35.35372298,1786,4
139.4062709,35.42343344,1796,4
139.4475759,35.51495469,1830,4
139.479404,35.42334747,1839,4
139.3123617,35.34072062,1854,4
139.2676132,35.29879349,1880,4
139.4426051,35.43514379,1890,4
139.4571848,35.47327543,1904,4
139.3691965,35.43741893,1932,4
139.3040879,35.45239858,1959,4
139.4083627,35.50993292,1965,4
139.3837262,35.42761652,1971,4
139.3192137,35.30984431,1990,4
139.4478807,35.35436743,1994,4
139.3954579,35.45203393,1999,4
139.3744499,35.41534387,2034,4
139.3791864,35.45200682,2041,4
139.3429149,35.52674936,2047,4
139.4241857,35.44067785,2056,4
139.2458462,35.30847121,2058,4
139.4660739,35.50521954,2072,4
139.3085734,35.33801377,2092,4
139.4365232,35.52226073,2110,4
139.358435,35.32465475,2141,4
139.4799444,35.42492502,2145,4
139.4678258,35.37100358,2172,4
139.3952994,35.45779902,2181,4
139.2337902,35.38097961,2195,4
139.4684337,35.40227608,2220,4
139.4062429,35.49650218,2230,4
139.4919875,35.50618055,2244,4
139.4375441,35.5014544,2261,4
139.3792844,35.42462969,2362,4
139.4770554,35.39917467,2370,4
139.2432889,35.29329433,2381,4
139.4742671,35.42971322,2393,4
139.4592069,35.40843423,2408,4
139.4596427,35.38652447,2414,4
139.4361116,35.41881873,2418,4
139.3408802,35.35659824,2419,4
139.3757302,35.32858987,2422,4
139.3947284,35.34081388,2434,4
139.4887114,35.47547852,2450,4
139.4502412,35.38625577,2469,4
139.3761399,35.41690637,2475,4
139.3032927,35.39148675,2486,4
139.4693528,35.36053623,2496,4
139.486368,35.31460458,2514,4
139.3095217,35.4400017,2569,4
139.454161,35.49148031,2577,4
139.4413843,35.35851827,2593,4
139.4904876,35.46819755,2650,4
139.3430994,35.31777531,2653,4
139.482764,35.3361029,2658,4
139.3411502,35.41914551,2681,4
139.4117351,35.49481474,2708,4
139.4865831,35.3080496,2723,4
139.4914765,35.30933528,2742,4
139.3486883,35.47691837,2762,4
139.3006211,35.39979892,2783,4
139.4614782,35.43505699,2790,4
139.3468082,35.41179389,2792,4
139.3955862,35.33591567,2798,4
139.4194003,35.34018797,2810,4
139.4398127,35.47020419,2812,4
139.3173032,35.34073325,2818,4
139.46714,35.36731706,2823,4
139.4263807,35.51029422,2839,4
139.4384412,35.32284133,2849,4
139.4750233,35.51193476,2863,4
139.3067858,35.37235333,2872,4
139.3542009,35.44858184,2906,4
139.4724881,35.5156763,2928,4
139.4683056,35.39740651,2936,4
139.40468,35.51187278,2963,4
139.4609471,35.49791685,2969,4
139.2969853,35.35772376,3001,4
139.3382191,35.48406029,3002,4
139.3692758,35.43882957,3016,4
139.4409186,35.48646071,3017,4
139.3350694,35.52839415,3033,4
139.2571489,35.30437215,3035,4
139.2658201,35.37029934,3050,4
139.4570601,35.46839731,3051,4
139.3455664,35.5276934,3077,4
139.4549079,35.4130432,3099,4
139.3188521,35.3959373,3102,4
139.4728318,35.32991735,3103,4
139.4355597,35.46207503,3113,4
139.4691854,35.36525383,3126,4
139.3836595,35.32866127,3157,4
139.3047323,35.40316925,3180,4
139.3593559,35.45213155,3216,4
139.4726759,35.46539627,3229,4
139.4260048,35.45808494,3270,4
139.3540885,35.31955709,3290,4
139.338434,35.40944398,3303,4
139.4538562,35.51099328,3304,4
139.2955614,35.35928854,3306,4
139.4044861,35.42349391,3309,4
139.429641,35.33882663,3319,4
139.4210311,35.46535405,3331,4
139.420747,35.45910857,3338,4
139.4438619,35.51753856,3344,4
139.4878296,35.33561851,3382,4
139.4765952,35.32930413,3394,4
139.3521185,35.42992887,3399,4
139.4795517,35.38554367,3407,4
139.4083174,35.4830166,3421,4
139.4201217,35.47785298,3427,4
139.4528714,35.3740707,3501,4
139.4386027,35.40295434,3535,4
139.2768968,35.38304544,3537,4
139.3943421,35.42621596,3538,4
139.4400775,35.42146436,3540,4
139.3257137,35.46262174,3549,4
139.4439465,35.48497417,3595,4
139.4300478,35.32160446,3628,4
139.3603408,35.37074788,3629,4
139.367757,35.53329361,3651,4
139.4686479,35.35475414,3674,4
139.3318035,35.45644591,3682,4
139.366909,35.47990242,3728,4
139.4536515,35.41208012,3734,4
139.4099576,35.33058075,3753,4
139.4394535,35.48481369,3771,4
139.4676678,35.31894931,3804,4
139.3770945,35.44931895,3851,4
139.312507,35.33262506,3869,4
139.3366339,35.35284608,3878,4
139.3645856,35.43012132,3883,4
139.4693732,35.32774008,3884,4
139.4735594,35.47780462,3893,4
139.2727405,35.36854069,3901,4
139.4830868,35.46928257,3904,4
139.4371816,35.46959524,3914,4
139.4137885,35.50852068,3949,4
139.4237894,35.47749014,3977,4
139.4099688,35.5040974,3989,4
139.4249718,35.33829191,4000,4
139.3364201,35.52428967,4003,4
139.4629173,35.37531365,4008,4
139.3845347,35.44232517,4011,4
139.305579,35.32823864,4017,4
139.3758932,35.44543894,4018,4
139.3213711,35.50099101,4026,4
139.3778999,35.33050812,4032,4
139.3284143,35.33625403,4072,4
139.4849328,35.31541983,4091,4
139.4286329,35.45156293,4102,4
139.4064936,35.48353311,4103,4
139.4741612,35.48453464,4120,4
139.3894926,35.32077933,4138,4
139.4407899,35.52302077,4144,4
139.4268367,35.52332203,4172,4
139.4459616,35.50894552,4182,4
139.404742,35.4915291,4186,4
139.4130929,35.33075545,4191,4
139.3063952,35.39322495,4211,4
139.3887589,35.34034653,4225,4
139.4895943,35.45340773,4251,4
139.4833773,35.45415134,4275,4
139.3629225,35.32030322,4276,4
139.4992492,35.34152948,4293,4
139.4311794,35.33650339,4300,4
139.3012091,35.30608502,4340,4
139.348536,35.32985058,4346,4
139.4508535,35.4925648,4357,4
139.3087634,35.44245783,4363,4
139.3274393,35.4127929,4373,4
139.4197118,35.34803578,4397,4
139.4380724,35.4029469,4411,4
139.4020067,35.45610651,4418,4
139.4739944,35.47856764,4451,4
139.3001076,35.33896382,4467,4
139.335713,35.41396009,4477,4
139.4465647,35.42318992,4488,4
139.357259,35.32343263,4500,4
139.4481114,35.41833453,4501,4
139.3720839,35.47350657,4516,4
139.4642979,35.38698009,4521,4
139.404346,35.48111692,4529,4
139.4660045,35.44275224,4540,4
139.4601764,35.37765751,4572,4
139.4729699,35.47647689,4574,4
139.3549659,35.46405563,4597,4
139.3515231,35.34227527,4603,4
139.4145251,35.34522239,4621,4
139.4808119,35.32967879,4646,4
139.4030164,35.33116606,4669,4
139.3388088,35.41538668,4705,4
139.4488627,35.5205305,4719,4
139.4579101,35.33897757,4732,4
139.4335482,35.4753451,4736,4
139.3695185,35.44527804,4762,4
139.4163612,35.43904139,4780,4
139.3777797,35.34493371,4793,4
139.3960304,35.35337983,4797,4
139.3455049,35.35257312,4812,4
139.4302576,35.52539998,4816,4
139.456745,35.41006057,4819,4
139.4585888,35.51813149,4839,4
139.4060679,35.43543888,4860,4
139.4945549,35.35164362,4921,4
139.2632546,35.37043884,4930,4
139.4506102,35.32313547,4937,4
139.3858977,35.50097214,4965,4
139.3506292,35.36157367,4984,4
139.3408441,35.41513343,4987,4
139.4898728,35.4531819,4995,4
139.4766932,35.50290814,4997,4
139.4076723,35.41820123,5004,4
140.0666928,35.86667129,6,5
139.9610666,35.96229153,7,5
139.9999203,35.94685277,8,5
139.9504377,35.80489345,22,5
139.955346,35.86048597,30,5
139.9621642,35.75667921,47,5
139.8657322,35.94115663,57,5
139.8897104,35.93386865,68,5
140.0129369,35.87805656,94,5
139.9734488,35.88287891,109,5
140.0132492,35.76205578,165,5
139.9193709,35.88217349,178,5
139.884244,35.84082977,207,5
139.9069101,35.83529004,226,5
139.9586009,35.86154311,237,5
140.015715,35.93826523,250,5
139.9414861,35.87848201,265,5
139.9012461,35.81118033,267,5
140.1175149,36.06698216,284,5
139.9761079,35.8722488,371,5
139.9626524,35.81452264,372,5
139.9202378,35.81960211,412,5
139.9638607,35.79367807,418,5
140.1339637,35.93274622,461,5
140.1587905,36.00571106,465,5
139.9933592,35.80625752,484,5
139.8885428,35.85829246,491,5
139.9677555,35.84263001,535,5
139.9095541,35.84131603,549,5
139.9193598,35.82902367,560,5
139.9667141,35.86596037,620,5
139.8459402,35.88036563,633,5
140.1496495,35.98508127,634,5
140.1414694,35.97253509,649,5
139.9400337,35.77945734,669,5
140.1721103,36.06777209,717,5
139.9711178,35.81935748,736,5
139.8948136,35.8399432,757,5
140.0223405,35.76529341,777,5
140.0514691,35.92106926,809,5
139.8526743,35.96577844,819,5
139.9801397,35.88279155,833,5
139.9746139,35.87128638,847,5
139.9512186,35.8457578,856,5
139.9887291,35.79641327,872,5
139.8804395,35.82572042,882,5
139.8974279,35.92376179,914,5
139.91473,35.84330671,940,5
139.9054152,35.83799633,966,5
139.9017342,35.92805787,970,5
139.8937059,35.93047442,999,5
140.0628078,35.89180941,1054,5
139.9357435,35.77950991,1061,5
140.0852961,35.90365145,1085,5
139.9870325,35.88173278,1090,5
139.9193628,35.84088186,1111,5
139.9335309,35.87895879,1115,5
139.9556109,35.84757633,1136,5
139.8643818,35.93553791,1147,5
139.9085732,35.8504779,1209,5
139.9278415,35.83572287,1215,5
139.9885277,35.86486655,1240,5
140.0156077,35.8724025,1246,5
139.9786865,35.87252503,1262,5
140.0452521,35.87524892,1265,5
139.9737994,35.84249058,1268,5
139.984114,35.88344339,1276,5
139.9728906,35.88980323,1350,5
139.9429589,35.78265723,1378,5
139.9932365,35.76643535,1388,5
139.9757844,35.74307785,1399,5
139.9548516,35.86750224,1456,5
139.8420967,35.88826144,1461,5
140.0002147,35.76164819,1478,5
140.1436447,36.05656138,1492,5
140.151408,35.83522209,1522,5
139.9871245,35.82638073,1529,5
139.8800763,35.94458995,1543,5
139.95118,35.79971939,1553,5
140.0091147,35.77500003,1555,5
139.9326151,35.79434179,1585,5
139.9698491,35.79387677,1592,5
139.9737423,35.79294349,1599,5
140.00963,35.77012678,1612,5
139.9198761,35.82683994,1622,5
139.9226455,35.81698934,1623,5
139.8529197,35.85709559,1630,5
139.9607889,35.83757301,1646,5
139.9649765,35.9636959,1663,5
139.9538439,35.74902927,1671,5
139.8418376,35.88969453,1701,5
139.9086866,35.8289002,1732,5
140.0061244,35.84668782,1739,5
139.9982539,35.79111168,1752,5
139.9313459,35.8274393,1753,5
139.9678239,35.89614685,1767,5
139.9615218,35.83745849,1777,5
139.9308078,35.78063225,1783,5
140.025728,35.92631551,1790,5
139.8647917,35.95384854,1794,5
139.9657608,35.81809153,1806,5
139.9879954,35.94063115,1826,5
140.1586999,35.99030202,1860,5
139.9731341,35.86577822,1867,5
139.9567373,35.82780049,1874,5
139.979814,35.85182065,1879,5
139.9902218,36.03407141,1895,5
140.0421885,35.86716201,1898,5
139.9685311,35.848237,1936,5
139.9617585,35.89817632,1979,5
139.9545437,35.86705128,1982,5
140.1332523,35.85117797,1986,5
139.8981964,35.92163711,1997,5
139.962232,35.80009756,2009,5
139.9845225,35.88845373,2013,5
139.9099646,35.83604518,2017,5
139.9880848,35.82403454,2019,5
139.960785,35.88601653,2053,5
139.9528428,35.74110225,2078,5
139.9157665,35.88346239,2099,5
139.9841776,35.88592428,2101,5
140.073278,35.86060073,2104,5
139.9870979,35.86303435,2108,5
139.9142839,35.79983505,2122,5
139.9937983,35.87691919,2126,5
139.9700671,35.85912518,2135,5
140.0753187,35.85917437,2245,5
140.1474718,35.96194569,2247,5
139.8994781,35.84267163,2282,5
139.9968064,35.80361803,2288,5
140.002095,35.8366425,2289,5
140.0175795,35.86664561,2297,5
139.9462226,35.86957241,2326,5
140.1174866,36.07060361,2338,5
139.9476866,35.74733722,2345,5
139.9043032,35.81555971,2364,5
139.9158244,35.91456898,2365,5
139.9896847,35.94189424,2367,5
139.8950619,35.84081915,2405,5
140.0038598,35.74850914,2438,5
139.9597819,35.77648675,2461,5
139.9040925,35.82796587,2471,5
140.0011114,35.76473742,2481,5
139.9529487,35.8526891,2485,5
139.9944862,35.76407013,2504,5
139.9253316,35.81783729,2534,5
139.929537,35.83860113,2558,5
139.840267,35.87787809,2566,5
139.8860802,35.85429435,2570,5
139.88584,35.8488639,2597,5
139.9445097,35.86818988,2605,5
139.8853049,35.85654018,2606,5
139.8918445,35.93360658,2624,5
139.9922855,35.93815286,2656,5
139.9895883,35.88159351,2680,5
140.1421285,35.96806651,2690,5
140.1720371,36.03485854,2721,5
139.9285579,35.82914433,2736,5
140.1641609,35.92396009,2760,5
140.0076707,35.84341628,2794,5
139.8950158,35.83696661,2815,5
139.9575351,35.79135617,2819,5
139.9601255,35.77641642,2855,5
139.9267175,35.90260615,2885,5
139.981025,35.82784517,2945,5
139.857881,35.86434047,2955,5
139.9810476,35.86443129,2979,5
140.031478,35.78617188,3008,5
139.9213743,35.90184237,3018,5
139.9027923,35.85958164,3042,5
140.0694042,35.89633194,3052,5
140.0200082,35.76755175,3053,5
140.1228763,36.06400114,3054,5
139.9690972,35.78501627,3061,5
140.1145491,35.80921924,3067,5
140.1201976,36.07753687,3095,5
139.8821318,35.83469426,3107,5
139.9246689,35.81036927,3149,5
140.0048053,35.7803039,3150,5
140.0175066,35.75464048,3177,5
140.0105671,35.75284471,3215,5
139.9220388,35.83611682,3239,5
139.9724265,35.88937685,3244,5
139.9104072,35.78887531,3245,5
139.9026236,35.83231362,3279,5
140.1240427,35.96926311,3293,5
139.9667672,35.96098751,3312,5
139.9875796,35.79712585,3333,5
139.9728808,35.90180848,3335,5
140.1487622,35.98267762,3368,5
139.9148877,35.81422606,3369,5
139.8861423,35.85531937,3412,5
139.9029328,35.89401914,3414,5
140.0825761,35.90519897,3419,5
140.1595819,35.98463467,3423,5
139.9959377,35.87794174,3436,5
139.9398512,35.79173991,3439,5
139.9302005,35.79372143,3457,5
139.929781,35.77541504,3465,5
140.1081755,35.92408593,3494,5
140.1542973,35.96193996,3574,5
139.9559614,35.84666867,3593,5
139.9066027,35.89909416,3597,5
139.987497,35.75350913,3604,5
139.9634628,35.83866891,3606,5
139.9930676,35.7685812,3619,5
139.9134811,35.89572687,3622,5
139.9745188,35.83204661,3626,5
139.9708674,35.79234729,3678,5
139.9917187,35.76116477,3725,5
140.0184745,35.76487088,3735,5
139.9609156,35.84985509,3808,5
139.9281585,35.82408263,3825,5
139.944834,35.79402682,3836,5
139.9684758,35.96298811,3861,5
139.9592892,35.85159378,3894,5
139.8778356,35.93658921,3898,5
140.0312705,35.76230375,3903,5
139.8671361,35.95635786,3905,5
140.0325278,35.87206984,3925,5
140.0817121,35.89312695,3936,5
139.8797806,35.94617628,3946,5
140.027482,35.87004188,3958,5
139.9190437,35.78034799,3965,5
139.9539037,35.74343037,3969,5
140.0496051,35.78356388,3978,5
139.9115494,35.81470849,4094,5
139.984196,35.8856925,4123,5
140.1007417,36.07331035,4131,5
140.0614241,35.7846289,4137,5
139.9927664,35.76989582,4140,5
139.9626085,35.78859699,4146,5
139.8619241,35.95200213,4165,5
140.1395129,35.93348849,4188,5
139.987862,35.74712908,4196,5
139.9292955,35.83186619,4226,5
139.9189216,35.88282447,4256,5
139.902406,35.85335971,4257,5
140.1113225,35.80554336,4267,5
140.178898,35.90510004,4283,5
139.9758984,35.85319862,4291,5
140.1178229,36.06728139,4296,5
140.1127781,35.80808456,4307,5
139.8584859,35.9560078,4345,5
139.9570556,35.89401905,4419,5
139.9587413,35.78417603,4434,5
139.9702404,35.97280798,4435,5
140.0090402,35.87783642,4445,5
140.0972473,36.07107664,4471,5
139.9741049,35.85457825,4493,5
139.9023382,35.83015373,4502,5
140.0018741,35.84634001,4514,5
139.989566,35.80414596,4579,5
139.8939229,35.93194462,4606,5
139.9926184,35.76458768,4644,5
139.9802485,35.79104222,4684,5
139.9083558,35.79422956,4686,5
139.9651374,35.86244949,4687,5
139.9692217,35.8333808,4697,5
139.9580305,35.83418895,4782,5
139.9765945,35.79578459,4844,5
139.9962181,35.7678949,4853,5
140.130793,35.85017561,4854,5
139.8469069,35.8617533,4871,5
139.9768033,35.79423978,4891,5
140.0155537,35.91931221,4893,5
139.9407861,35.79017675,4913,5
139.9765537,35.74192976,4925,5
140.045291,35.87454647,4936,5
140.0337395,35.78655628,4967,5
139.9770182,35.85984639,5005,5
140.0609155,35.63735017,2,6
140.045165,35.67433434,4,6
140.0291892,35.70037714,17,6
139.9512359,35.34718625,58,6
140.0913907,35.51219433,128,6
139.9830962,35.73871071,138,6
139.9382013,35.38514777,145,6
140.0428666,35.66664029,201,6
139.9547212,35.37334696,255,6
140.1353116,35.62040857,268,6
140.0028314,35.69324316,296,6
140.1029788,35.52101852,329,6
140.0811861,35.73172984,332,6
140.0416487,35.47501217,336,6
140.129569,35.63314293,403,6
140.144264,35.63003581,405,6
140.1158124,35.684828,427,6
139.933666,35.36300141,456,6
140.0632388,35.63312382,474,6
140.122147,35.72260485,487,6
140.1496762,35.73105044,498,6
140.156258,35.67130351,500,6
140.0675512,35.68733979,514,6
140.0972142,35.64869328,646,6
139.9912912,35.7100702,648,6
140.087709,35.73295869,655,6
139.9738165,35.70092808,661,6
139.9804283,35.70741003,675,6
140.0759653,35.68935761,698,6
140.0383919,35.67235834,723,6
140.0394177,35.68367779,727,6
140.0903573,35.66440862,728,6
140.0321198,35.74795942,729,6
140.0934277,35.68909942,748,6
140.0949336,35.70505006,749,6
140.0463233,35.68684833,803,6
140.0867744,35.72398822,815,6
140.0919119,35.66368091,821,6
140.0711017,35.51887244,828,6
140.0482808,35.67121419,837,6
140.1566074,35.7341835,852,6
139.9219005,35.38484794,874,6
140.0641044,35.73105448,910,6
140.1255334,35.65601477,913,6
140.045768,35.74069032,915,6
140.0535153,35.65351994,1027,6
140.0959041,35.72436245,1038,6
140.1623941,35.55313064,1062,6
140.0696993,35.65848287,1076,6
139.9684458,35.72728134,1078,6
139.9603727,35.70939322,1082,6
140.0106801,35.67958428,1146,6
140.1601646,35.61243559,1159,6
140.1073342,35.65386958,1169,6
140.0435832,35.73318271,1189,6
139.9871572,35.7048416,1190,6
140.1073827,35.72023459,1195,6
140.1687091,35.55340868,1235,6
140.089313,35.65338057,1245,6
140.1236564,35.64789279,1292,6
140.0991646,35.6287866,1309,6
140.0295871,35.72080601,1320,6
140.140225,35.72986374,1338,6
140.1636922,35.55463386,1349,6
140.1750324,35.67173555,1358,6
139.9544704,35.70844129,1367,6
140.0944699,35.63017801,1386,6
140.0646419,35.64378506,1476,6
140.0257712,35.73863681,1483,6
140.0484205,35.47913396,1495,6
139.9925144,35.71307159,1523,6
139.9672881,35.43454041,1526,6
140.1620966,35.55663917,1560,6
140.0815904,35.65165968,1568,6
140.0469749,35.73887932,1606,6
140.0058163,35.68998687,1607,6
140.124983,35.7923644,1617,6
140.1478788,35.63835524,1632,6
140.166531,35.67716314,1650,6
139.9934659,35.7265218,1708,6
140.0408051,35.71506825,1717,6
140.0085034,35.68122245,1737,6
140.0457984,35.71832592,1760,6
140.1167716,35.75256085,1774,6
140.0872093,35.72804466,1784,6
139.9605008,35.71587637,1792,6
140.0972542,35.64595159,1807,6
140.0666629,35.68831174,1814,6
140.0451628,35.71943496,1821,6
140.1496633,35.66221329,1835,6
140.1694618,35.66242883,1897,6
139.9711018,35.7004775,1905,6
140.0543109,35.7333479,1955,6
139.9324219,35.38321179,1960,6
140.1211132,35.73160481,1988,6
140.0880536,35.51002649,2043,6
139.9376842,35.409248,2097,6
140.0765581,35.71851886,2106,6
140.1047571,35.64590987,2125,6
140.0955324,35.62570238,2134,6
140.1080131,35.44350626,2154,6
140.1229777,35.72804696,2190,6
140.056332,35.7041074,2204,6
140.0802614,35.69537422,2219,6
140.0146145,35.70371547,2252,6
140.0429886,35.72188611,2291,6
140.021329,35.68354061,2304,6
140.0146397,35.69813095,2312,6
140.0511602,35.73331001,2325,6
139.9879038,35.71519505,2375,6
140.0329633,35.68649463,2377,6
139.9867964,35.71663928,2391,6
139.9630191,35.42934849,2400,6
140.0645962,35.6361954,2421,6
140.0796577,35.72286944,2424,6
140.1367088,35.72473012,2449,6
140.1684351,35.6367844,2455,6
140.1096851,35.49472642,2460,6
140.0781437,35.69693793,2473,6
140.0527547,35.66147737,2479,6
140.0507159,35.6976747,2483,6
140.1367184,35.61854189,2484,6
140.1574662,35.79999537,2510,6
139.9754146,35.69511414,2518,6
140.0699123,35.51648036,2523,6
139.9691603,35.7065843,2574,6
140.1525723,35.72955156,2619,6
140.0315192,35.73297597,2634,6
139.9811187,35.69513992,2645,6
140.0800369,35.66259549,2649,6
139.995867,35.67721091,2668,6
140.0899218,35.51044841,2675,6
140.0957102,35.70154307,2691,6
139.9826238,35.70544221,2693,6
140.1677141,35.67859247,2701,6
140.17566,35.56075893,2763,6
139.9936664,35.74137663,2776,6
140.0174624,35.73201767,2779,6
140.0918743,35.51626985,2820,6
140.0354048,35.74118799,2821,6
140.0218549,35.75307301,2853,6
140.1006662,35.73133222,2859,6
140.0911742,35.63516225,2861,6
140.085211,35.62797502,2864,6
140.1070135,35.65022491,2867,6
139.9156869,35.36547652,2950,6
140.1371393,35.63300048,2957,6
140.1181507,35.6866406,2961,6
140.0621959,35.64773154,2986,6
140.0765895,35.71981946,3024,6
140.0716634,35.66196275,3025,6
140.0941039,35.6893554,3058,6
140.0515547,35.46483891,3085,6
140.0379676,35.73306123,3087,6
140.061144,35.6289671,3096,6
140.0256019,35.69962892,3123,6
140.0485606,35.65681312,3136,6
140.118738,35.49531702,3144,6
140.1768779,35.55626766,3146,6
140.1570351,35.72152542,3165,6
140.0456803,35.63746704,3170,6
139.9854003,35.72751548,3184,6
139.9533986,35.33752096,3195,6
140.0709921,35.69623563,3197,6
140.1438144,35.72067908,3222,6
140.0484812,35.6884573,3258,6
140.170715,35.54444541,3274,6
140.0608905,35.64150496,3275,6
140.0484163,35.6599623,3289,6
140.157454,35.51467005,3302,6
140.0255425,35.70456223,3314,6
140.1480016,35.63557453,3321,6
140.0880518,35.70771506,3334,6
140.1372069,35.63895531,3342,6
140.1272953,35.71886221,3377,6
140.1287744,35.54150678,3387,6
139.9916261,35.67925535,3405,6
140.1112286,35.67639945,3454,6
140.0476904,35.73436922,3468,6
140.0881378,35.62616782,3478,6
140.0182299,35.6768829,3479,6
140.1248906,35.73003974,3486,6
140.1044523,35.71201054,3533,6
140.0699127,35.66230655,3546,6
140.0499986,35.67101621,3564,6
140.0220373,35.69306959,3568,6
139.933532,35.38310633,3573,6
140.0640367,35.62275242,3602,6
140.0317185,35.69755894,3603,6
140.1396492,35.79337792,3618,6
140.0425331,35.63635823,3627,6
140.0958736,35.70640996,3649,6
140.1155835,35.50563938,3652,6
139.9948253,35.44503714,3664,6
140.1320962,35.703828,3666,6
140.0683983,35.68280979,3679,6
140.0383811,35.73784897,3680,6
140.04132,35.47450396,3684,6
139.988732,35.70051341,3724,6
140.051327,35.73061301,3765,6
140.0388634,35.72531042,3783,6
140.1060486,35.72410157,3790,6
140.0916286,35.72271625,3795,6
140.0499207,35.67281427,3800,6
139.9611106,35.38343131,3801,6
140.013526,35.70411246,3809,6
140.1046649,35.73218653,3821,6
140.0541557,35.68847341,3832,6
140.0131147,35.69471735,3854,6
140.1021639,35.52696043,3930,6
140.0757961,35.63234631,3942,6
139.9668704,35.71606472,3976,6
140.1054156,35.4448934,3988,6
140.0915769,35.61922438,3991,6
140.1201396,35.72192192,4009,6
140.0143714,35.73082796,4059,6
140.0550702,35.68869565,4064,6
140.0675292,35.62878489,4070,6
140.1133878,35.67657141,4080,6
140.1548829,35.67568141,4082,6
140.0183892,35.68203752,4096,6
140.0838111,35.71475022,4114,6
139.9713328,35.43993989,4124,6
140.0541142,35.71851096,4135,6
140.1145544,35.53016762,4143,6
140.0870363,35.64282657,4158,6
139.9739645,35.70552352,4160,6
140.0529175,35.65945625,4193,6
140.0670283,35.69171906,4195,6
140.0579312,35.63903418,4218,6
139.9218443,35.33218138,4219,6
139.9318332,35.37944277,4222,6
140.0995499,35.51616906,4224,6
140.1593368,35.72491663,4265,6
140.0548624,35.66719466,4294,6
140.1679706,35.66269883,4297,6
140.0950667,35.6504598,4308,6
140.1574901,35.61107631,4355,6
139.9918302,35.68939415,4378,6
140.1372969,35.70360648,4379,6
140.061255,35.64313042,4408,6
140.0243927,35.74956619,4413,6
140.0444136,35.71372883,4426,6
139.9837357,35.71452335,4457,6
140.114958,35.65583642,4470,6
140.0469598,35.71263648,4474,6
140.026049,35.69187601,4513,6
140.0531452,35.72717012,4560,6
140.0295564,35.75574209,4563,6
139.9176073,35.40056606,4594,6
140.105296,35.52123347,4596,6
140.023551,35.70292248,4601,6
140.0921587,35.70316198,4604,6
139.9296485,35.38281409,4630,6
140.0785679,35.50187772,4631,6
139.9711468,35.70711509,4635,6
140.1325703,35.64950754,4642,6
140.1131043,35.658505,4665,6
140.0966163,35.61026565,4707,6
140.0890228,35.69721819,4711,6
140.0383562,35.69459519,4735,6
139.9770012,35.73245779,4823,6
140.083417,35.64021912,4855,6
140.1031556,35.61091326,4912,6
139.9824856,35.71249126,4914,6
140.105356,35.65159766,4946,6
140.0708846,35.69455976,4989,6
140.0630717,35.64894959,5006,6
139.8777869,35.3330683,1614,6
139.8911958,35.3274407,2607,6
139.8928934,35.33593342,3945,6
139.6285964,35.33795804,4918,6
139.7213582,35.52974071,13,7
139.6706068,35.49402013,14,7
139.7457782,35.56428753,21,7
139.6530018,35.49995569,32,7
139.6836161,35.52063558,34,7
139.6597599,35.63851833,48,7
139.6511539,35.63031688,51,7
139.604543,35.64919087,65,7
139.6403758,35.62138639,75,7
139.7028279,35.60586307,81,7
139.6963812,35.57250741,84,7
139.6262724,35.54755814,86,7
139.7520509,35.64801906,96,7
139.6629243,35.54330906,100,7
139.5692223,35.63721329,103,7
139.6613869,35.64087195,124,7
139.6773551,35.65856051,133,7
139.6837385,35.59229847,139,7
139.7155748,35.52308375,141,7
139.6535089,35.49870904,142,7
139.7021571,35.60127739,148,7
139.6647501,35.4932574,168,7
139.6518494,35.65166512,175,7
139.6450384,35.55288539,182,7
139.6757036,35.6221549,185,7
139.7126671,35.51653488,188,7
139.689246,35.64969548,192,7
139.7300395,35.60495199,199,7
139.6710412,35.5151185,205,7
139.6901137,35.56284717,206,7
139.5687448,35.57168375,212,7
139.5767716,35.57046046,216,7
139.7141103,35.64043241,220,7
139.7013773,35.56919174,241,7
139.7017513,35.52894248,243,7
139.5821076,35.55346398,246,7
139.6181994,35.60917663,248,7
139.7146136,35.53596325,259,7
139.7431487,35.64698454,281,7
139.6739435,35.55449133,285,7
139.7161449,35.59639892,288,7
139.6439128,35.58403309,295,7
139.6172283,35.64813909,306,7
139.6618792,35.58177241,307,7
139.6292997,35.58214761,314,7
139.6677682,35.55060905,319,7
139.7322846,35.58098068,323,7
